Patrones: PayasoLanderANN
Salidas: GiroD, Nula, GiroI, ImpGiroD, Impulso, ImpGiroI
Entradas: Px, Py, Vx, Vy, Ang, Vv
-38.573345,-21.868031,48.846545,-4.814759,-3.048143,0,1
-33.294943,-21.815679,44.555199,2.811644,19.938154,0,4
-26.497758,-22.535063,30.082591,-11.551799,31.994589,0,3
-20.318650,-26.275053,27.146275,-25.542609,-58.397038,0,1
-17.032585,-28.023903,24.798590,-12.483974,-95.239991,0,2
-12.773468,-28.467704,21.761284,4.436285,-49.560975,0,1
-7.979642,-25.806039,18.554078,20.965403,-8.010669,0,4
-6.154079,-24.638316,18.135254,13.529247,-3.670364,0,1
-3.493025,-22.280074,16.237186,25.262831,-0.014034,0,2
-3.265038,-22.024796,16.025035,23.748453,1.883099,0,5
-2.215689,-20.988333,13.684013,16.545393,20.080014,0,4
-1.545124,-20.394898,11.099176,13.747239,32.392926,0,1
0.343003,-17.458439,8.473706,25.259087,49.905299,0,4
0.587424,-16.723752,4.412646,21.838555,52.443774,0,5
0.630869,-15.896709,-1.520879,17.868581,63.343641,0,3
0.349347,-15.204576,-6.059333,16.339268,61.920868,0,0
-0.067230,-14.156607,-5.762366,21.700592,44.368562,0,1
-0.306206,-13.397151,-5.591218,24.772833,34.042670,0,0
-0.765338,-11.582010,-5.264020,30.682304,2.635417,0,1
-1.050945,-10.194658,-4.687148,31.937918,-14.081767,0,4
-1.235881,-7.821566,1.650085,19.175441,-32.678172,0,5
-0.806165,-6.751752,5.469443,12.418398,-14.342453,0,1
0.061361,-4.270669,4.596920,22.769011,9.560276,0,4
0.274430,-3.449958,3.227590,16.980955,11.861316,0,3
0.390200,-2.969370,2.629546,15.295442,6.101999,0,0
0.427207,-2.793179,2.603250,16.403747,3.679583,0,1
70.990238,-18.186488,0,0,0,0,1
70.990238,-18.199936,0,-1.256624,0,0,4
70.989891,-18.267002,-0.024471,-3.740704,0.928632,0,5
68.354532,-21.295395,-24.628994,-16.435592,100,0,4
67.603805,-21.629291,-26.293454,-14.844550,100,0,1
66.509173,-22.016126,-25.512512,-10.672440,100,0,0
65.766551,-22.214346,-27.180762,-9.215964,100,0,3
59.302853,-23.473718,-44.033249,-10.261798,55.043265,0,0
57.469364,-23.716441,-42.725418,-6.225568,35.356425,0,1
56.275438,-23.807558,-41.875182,-3.597342,25.682222,0,2
55.101187,-23.869350,-41.599108,-3.476628,21.380980,0,5
53.318765,-24.055404,-42.025095,-6.925278,21.861375,0,4
51.523200,-24.323117,-41.926718,-7.778551,22.962143,0,1
48.082442,-24.553796,-40.106773,-2.418764,24.342751,0,4
34.749913,-27.992318,-44.567559,-22.713282,25.758582,0,1
31.093521,-29.122608,-41.959472,-14.031820,26.757113,0,2
27.631342,-29.738827,-40.675308,-8.074078,46.316549,0,4
23.242732,-30.546332,-46.068309,-11.027764,64.691134,0,1
19.461553,-30.949501,-43.372399,-3.038245,71.716214,0,0
13.090655,-30.426382,-38.832968,10.446183,28.303011,0,1
6.913439,-28.187961,-34.248695,21.009450,-6.532434,0,4
2.152851,-26.678688,-27.617236,8.387120,-15.950629,0,1
1.379318,-26.460684,-27.067653,10.730287,-17.702668,0,0
0.633769,-26.221147,-25.936596,10.559868,-22.625423,0,3
-1.894604,-25.737193,-13.588887,1.544711,-69.542781,0,4
-2.085502,-25.707299,-13.452998,2.788225,-74.807028,0,1
-2.799045,-25.470581,-10.869975,6.162211,-91.242345,0,4
-2.921882,-25.406903,-8.677639,5.953756,-93.418106,0,5
-2.971764,-25.010585,3.820039,5.731502,-82.271917,0,2
-2.608062,-24.229538,3.560526,13.875150,-44.062415,0,1
-1.740341,-19.290061,2.927496,30.775870,0.533742,0,4
-1.454885,-17.220328,2.193697,21.199487,4.516136,0,1
-1.026922,-12.560227,1.705237,33.302771,6.903207,0,4
-0.932184,-10.276987,0.316674,23.588981,7.254499,0,1
-0.900292,-7.900841,0.122160,28.971728,6.484623,0,3
-0.901613,-7.325986,-0.087994,25.878942,3.149668,0,4
-0.909054,-6.354604,-0.124443,22.441206,-1.683224,0,1
-0.925006,-3.367431,-0.010166,31.036270,-7.727819,0,4
-53.313354,-10.288477,0,0,0,0,1
-53.313354,-10.301746,0,-1.248256,0,0,4
-53.312996,-10.566392,0.025046,-7.356265,-0.943097,0,3
-52.833012,-12.408015,7.853620,-19.186832,-57.328030,0,4
-51.699360,-13.730199,17.567398,-21.270048,-81.581542,0,5
-45.493297,-17.583048,35.694422,-28.404174,-25.744539,0,4
-44.492519,-18.187115,35.501771,-27.736382,-15.654088,0,1
-41.583477,-19.654904,33.300642,-21.276064,4.695795,0,4
-39.776780,-20.674747,30.983199,-25.334951,11.725888,0,3
-34.864725,-24.723048,29.595403,-36.308681,-33.758837,0,4
-33.562528,-25.904290,30.767410,-35.994318,-47.151317,0,1
-27.872675,-29.576904,28.517899,-16.559486,-75.004558,0,4
-23.283004,-31.316112,41.916256,-19.116140,-79.129436,0,5
-22.056382,-31.717101,42.874393,-17.915848,-75.431438,0,2
-20.871673,-32.051706,42.021193,-15.082750,-69.940791,0,1
-16.320045,-32.813192,38.774832,-4.210743,-55.554647,0,2
-13.652885,-32.832612,36.874480,2.160110,-36.712017,0,1
-11.122244,-32.522101,35.067263,8.204530,-20.765321,0,2
-8.712704,-31.897172,33.348619,13.960084,2.768108,0,1
-1.779456,-27.983748,27.410368,28.229185,38.223561,0,4
0.899848,-25.880939,15.889578,16.939964,44.101759,0,5
1.105016,-25.713477,14.615317,15.788765,44.334485,0,3
1.778466,-25.136049,10.909111,13.438102,36.642239,0,0
2.232547,-24.633357,10.585099,16.769724,24.987605,0,1
2.960599,-23.559571,10.066324,22.100272,11.811656,0,2
4.419599,-20.276688,7.792259,30.733365,48.400549,0,5
4.639827,-19.073672,1.318410,26.760453,73.304227,0,3
2.365215,-15.874396,-19.409239,17.503653,44.146374,0,0
0.012896,-13.679930,-17.730675,26.840283,-20.456805,0,1
-0.226058,-13.407761,-16.857287,25.412474,-26.776295,0,4
-1.022450,-12.461265,-12.230866,20.311474,-45.372824,0,5
-1.804089,-11.031800,-2.642341,12.230143,-31.758553,0,1
-2.119620,-9.350423,-2.086035,19.539518,-12.489098,0,4
-2.183497,-8.814199,-1.251591,15.262853,-8.255948,0,5
-2.244856,-8.310409,-1.174773,9.725213,5.092789,0,4
-2.283929,-8.118013,-1.367842,9.547893,11.118064,0,1
-2.377865,-7.423825,-1.300804,15.234496,20.669811,0,0
-2.487390,-6.227767,-1.417547,19.190270,7.322527,0,3
-2.545582,-5.704126,-1.222833,14.896582,-6.535954,0,4
-2.555806,-5.099034,0.428934,10.668291,-22.908343,0,1
-2.549736,-4.971269,0.424645,11.829842,-24.352239,0,2
-2.529052,-4.709282,1.044240,11.650321,-24.126106,0,5
-2.309283,-4.227540,3.112942,6.330382,-6.043541,0,1
-2.057352,-3.583824,2.675431,10.807344,9.680511,0,4
-1.956944,-3.263129,1.173266,5.523440,14.883098,0,3
-1.934659,-3.158775,0.782273,5.480088,12.825670,0,0
-1.902209,-2.907500,0.759039,9.034881,5.032476,0,1
-1.816776,-1.717948,0.925520,15.548306,-8.614597,0,4
-27.784169,-27.934265,0,0,0,0,1
-27.784169,-27.345180,0,10.865720,-0.925963,0,0
-27.781089,-26.949646,0.218849,11.787006,-8.379815,0,3
-26.163024,-26.410895,18.554473,-0.461335,-100,0,4
-24.834973,-26.430126,26.387946,-0.443156,-100,0,5
-13.875772,-26.937173,49.587558,-5.266820,-24.263838,0,2
-13.525934,-26.961843,49.091682,-4.581901,-20.740118,0,1
-7.580624,-26.793309,44.846098,6.668248,18.721952,0,2
-5.109270,-26.405481,42.081273,9.029592,38.433189,0,5
-0.373390,-25.836953,19.013993,3.515966,100,0,3
0.507396,-25.641140,9.607674,4.601969,99.896965,0,0
1.295428,-25.078451,9.045435,11.683181,83.889269,0,1
1.917680,-24.271749,8.602118,17.275804,70.164581,0,0
2.623600,-22.922770,8.098724,23.619918,42.029102,0,1
2.848662,-22.386946,7.937559,25.640448,34.454295,0,2
3.275054,-21.208887,6.769303,27.218689,33.182273,0,5
3.459595,-19.354885,-3.160077,17.956431,63.791869,0,3
1.854152,-17.906547,-16.086759,11.342659,48.322642,0,0
1.298495,-17.547909,-15.766633,14.218855,36.380096,0,1
0.969083,-17.299987,-15.452877,15.814571,29.638859,0,0
-0.705906,-15.531240,-14.259060,24.307139,-20.002382,0,1
-1.286307,-14.712133,-12.918414,24.962532,-35.495880,0,4
-1.846683,-13.775388,-7.935163,20.095589,-48.904122,0,5
-2.149256,-12.584781,-0.546109,14.428173,-38.399707,0,1
-2.214551,-10.432080,0.064801,22.611682,-21.410747,0,4
-1.910094,-8.900731,3.682074,12.649897,-15.839936,0,1
-1.187199,-5.479166,3.166799,28.463024,-12.099060,0,2
-1.138788,-5.189896,3.405432,26.931658,-10.252249,0,5
-1.036266,-4.662980,3.678447,23.911380,-5.373511,0,4
-0.777075,-3.593432,3.564422,19.112011,3.155979,0,1
6.792434,-7.780367,0,0,0,0,1
6.792434,-7.793811,0,-1.256435,0,0,4
6.792434,-9.929646,0,-18.280005,0,0,1
6.792434,-10.808071,0,-12.378748,0,0,4
6.792083,-16.586875,-0.024663,-34.855250,0.933478,0,5
6.770618,-18.173768,-0.740297,-38.399813,11.256186,0,4
6.636300,-20.332055,-2.447349,-39.989479,21.814084,0,1
6.296792,-23.689278,-3.029748,-26.520578,31.734673,0,4
5.675353,-25.924175,-8.717055,-32.209976,35.444062,0,5
5.553170,-26.251850,-8.629885,-30.631742,37.461495,0,2
4.960858,-27.641793,-8.206934,-22.979595,56.109540,0,1
4.618499,-28.285661,-7.963180,-18.558441,65.075247,0,0
3.756641,-29.331102,-7.347982,-7.425035,49.788348,0,1
1.229708,-26.262825,-5.545664,25.212102,19.227739,0,0
0.921943,-25.071330,-5.327143,29.192686,8.277936,0,1
0.348742,-22.243114,-4.730804,34.111533,-7.004596,0,4
-0.004750,-20.124038,-2.817445,25.879514,-13.053255,0,1
-0.516426,-15.203969,-1.992505,36.484090,-17.322082,0,4
-0.433018,-12.201219,2.640677,21.393082,-17.209906,0,5
-0.242849,-11.412100,3.521412,18.182171,-7.026984,0,1
0.400137,-7.561047,2.727174,29.788291,12.654220,0,4
0.433969,-7.257027,2.375097,28.247541,12.304953,0,3
0.578810,-5.779862,1.655192,19.265920,-4.777449,0,4
0.601650,-5.565972,1.638640,20.309908,-7.964861,0,1
0.722018,-4.335557,2.082882,23.011478,-19.927948,0,4
1.074647,-3.170400,5.748809,14.820534,-27.052189,0,5
1.591124,-2.560893,7.794561,10.744326,-15.194023,0,2
1.699328,-2.435020,7.716616,11.880955,-11.857829,0,1
79.287713,-19.208545,0,0,0,0,1
79.287713,-19.222332,0,-1.272379,0,0,4
79.287368,-19.681354,-0.024359,-9.705998,0.925796,0,5
77.923038,-22.977891,-14.518133,-20.841603,95.000803,0,1
77.090825,-23.727574,-16.132128,-16.336840,100,0,4
71.017518,-25.999091,-42.559590,-14.192560,100,0,3
59.625778,-28.543335,-59.284130,-20.203640,29.024582,0,4
57.123123,-29.227430,-58.583450,-20.699097,13.429503,0,1
55.488567,-29.623587,-57.417639,-17.786812,6.361357,0,2
53.885212,-29.985174,-56.384365,-17.443375,4.156032,0,5
46.074784,-32.451045,-55.645538,-27.164231,38.277465,0,4
45.285255,-32.728483,-55.089082,-25.621039,42.749599,0,1
39.305773,-34.371037,-52.412847,-15.885732,65.352577,0,4
37.774378,-34.726994,-54.613174,-16.875335,67.706414,0,3
33.701683,-35.693446,-58.076685,-17.513497,57.798341,0,0
30.499789,-36.290406,-55.788232,-11.882127,39.789511,0,1
17.553746,-36.226572,-46.697865,8.355952,5.362519,0,4
13.694228,-35.958974,-44.444439,3.034959,1.591243,0,0
9.463616,-35.372126,-41.425121,11.359509,-24.835691,0,1
2.880000,-33.014333,-35.376554,22.240318,-54.054148,0,4
0.392161,-31.819181,-24.970404,16.193332,-60.358007,0,3
-0.985174,-31.080326,-15.500275,12.406792,-77.572509,0,4
-1.363371,-30.815034,-13.352803,13.025071,-84.056723,0,1
-2.951596,-29.046152,-10.025070,21.510178,-100,0,4
-3.139203,-28.592416,-5.491753,21.082126,-100,0,5
-2.559026,-26.728410,10.245608,18.596380,-67.916069,0,2
-2.274134,-26.297786,10.041720,20.718329,-56.530365,0,1
-1.185894,-24.127964,9.265944,28.830050,-27.841684,0,2
-0.303940,-21.686110,8.636465,35.401774,7.841717,0,1
0.290246,-19.646354,8.213192,39.832648,28.921030,0,2
0.392506,-19.239037,7.272511,38.339146,33.544454,0,5
0.604852,-18.097454,3.758526,34.244165,48.274728,0,3
0.286916,-15.362601,-6.103787,25.478015,38.399395,0,0
0.032205,-14.478825,-5.922499,28.461049,24.108132,0,1
-0.132944,-13.839033,-5.804641,30.393818,15.365191,0,0
-0.532704,-12.051741,-5.520156,35.051874,-14.502116,0,1
-0.677207,-11.300672,-4.765729,34.413079,-24.702008,0,4
-0.777791,-10.605552,-3.081238,31.462663,-32.104105,0,5
-0.594238,-8.064105,3.810172,17.460331,-12.268447,0,4
-0.482018,-7.710257,3.957547,17.145061,-5.359966,0,1
-0.212416,-6.647223,3.585166,19.950439,6.757582,0,4
-0.023256,-5.807841,1.969682,12.898843,12.983129,0,3
0.047343,-5.400918,0.925397,7.489482,6.208676,0,4
0.060233,-5.308822,0.916143,8.662956,4.317489,0,1
0.232256,-2.777505,1.031406,21.505751,-8.901050,0,4
0.388352,-1.692524,2.237163,15.475460,-10.736548,0,1
79.050542,-73.233762,0,0,0,0,1
79.050542,-73.220136,0,1.264916,0.938505,0,2
79.046019,-73.061455,-0.319354,3.665062,12.168842,0,5
71.633099,-74.398459,-42.753541,-5.560839,100,0,4
64.290222,-74.947936,-57.281625,-3.765677,100,0,1
61.909590,-74.986362,-55.580303,0.070851,100,0,0
53.750041,-74.119289,-49.763172,13.220193,63.002243,0,1
35.593322,-64.789779,-36.809837,42.478182,19.255515,0,1
32.080990,-61.390739,-34.786365,45.660037,18.244812,0,4
28.584441,-58.460813,-35.634287,34.327744,18.676372,0,5
22.586402,-55.396883,-42.846425,20.341178,67.852489,0,4
21.985555,-55.167911,-42.417961,21.394503,72.988310,0,1
20.805907,-54.678429,-41.573844,23.461026,80.821630,0,0
14.183781,-50.843859,-36.850426,35.069900,51.337789,0,1
8.773717,-46.094493,-32.993596,44.556679,20.725221,0,0
7.399048,-44.642085,-32.264752,44.472094,9.614514,0,3
6.495104,-43.744755,-31.762056,41.090140,0.520234,0,4
1.811482,-39.783676,-22.944074,22.705137,-26.368576,0,5
0.091903,-38.611805,-18.930189,16.857153,-11.998732,0,1
-1.958636,-36.756645,-17.467731,25.250289,3.879177,0,0
-3.387408,-34.941075,-16.166682,28.625754,-10.618556,0,3
-3.610462,-34.648789,-15.626513,27.101513,-14.323879,0,4
-4.995364,-32.874424,-9.124129,16.072146,-34.070465,0,3
-5.412560,-32.000431,0.155598,8.916480,-66.216121,0,4
-5.259341,-31.679323,3.572663,9.434991,-80.519112,0,1
-5.135342,-31.374842,3.466551,12.277830,-86.994314,0,2
-4.670711,-29.414017,3.135087,23.116255,-60.047136,0,1
-4.083009,-24.873292,3.478313,34.163173,-28.950921,0,4
-3.113704,-22.053101,8.773595,22.155265,-22.906975,0,1
-1.937919,-19.092502,7.934682,32.047728,-19.879641,0,2
-1.603452,-18.032332,8.017320,32.330459,-12.131264,0,5
-0.781947,-15.851133,5.307633,20.405678,30.385331,0,4
-0.707660,-15.621945,5.254557,21.455946,35.557815,0,1
-0.506352,-14.891073,3.878630,22.339210,48.184297,0,4
-0.453541,-14.448545,1.181382,20.135627,53.720634,0,3
-0.955959,-13.112440,-7.401796,13.710673,38.038814,0,0
-1.660883,-11.756906,-6.898958,21.314814,-2.809891,0,1
-2.125173,-10.479224,-5.914618,23.992057,-24.837273,0,4
-2.259266,-10.007691,-4.292770,21.231075,-29.978522,0,5
-2.382883,-8.816255,0.610839,11.905235,-18.631911,0,4
-2.354346,-8.578858,1.008291,11.729606,-13.566730,0,1
-2.244969,-7.143202,0.930396,20.545092,-2.112717,0,0
-2.218973,-6.669158,0.911881,22.640256,-3.695364,0,1
-2.154152,-5.326195,1.035353,25.181241,-6.444422,0,4
-1.946151,-3.708584,2.328092,16.098632,-8.710153,0,1
61.332753,-12.954443,0,0,0,0,1
61.332753,-12.967881,0,-1.256172,0,0,4
61.332415,-14.697034,-0.023952,-18.656841,0.915437,0,5
59.970487,-19.482949,-14.498794,-28.392946,94.914732,0,1
58.560402,-21.169220,-15.677303,-19.185446,100,0,4
56.218676,-22.551008,-29.408998,-17.882089,100,0,3
47.352875,-25.573642,-47.855150,-20.407527,32.813621,0,1
44.073303,-26.432327,-45.509771,-13.264165,10.670247,0,2
43.436111,-26.585055,-45.292225,-14.368375,9.100786,0,5
38.370140,-28.223219,-44.968248,-22.655025,26.665722,0,4
32.346319,-30.778589,-48.644272,-27.483553,46.889162,0,1
21.635158,-33.399633,-41.004358,-3.432327,56.607087,0,0
18.274783,-33.335131,-38.604789,4.112851,38.155703,0,1
13.093592,-32.227396,-35.333140,13.256149,16.026739,0,4
9.594453,-31.608244,-34.831507,6.457350,9.839625,0,1
4.488998,-30.036523,-31.185981,18.918246,5.057052,0,0
1.934539,-28.611620,-28.935781,22.681095,-16.162493,0,3
1.154536,-28.172293,-27.123269,19.892649,-26.323519,0,4
-0.219475,-27.457672,-22.371707,14.879051,-42.187908,0,3
-1.475439,-26.821528,-14.305117,10.203388,-68.513045,0,4
-2.080249,-26.130605,1.926332,7.041391,-94.680088,0,5
-1.967118,-25.971129,3.974118,8.046027,-94.308203,0,2
-1.139215,-22.963489,3.383794,25.520779,-10.073940,0,1
-0.781822,-20.428224,2.481368,30.809794,24.458975,0,4
-0.742878,-19.817698,1.003319,27.914563,28.475485,0,3
-0.854813,-18.317367,-2.327679,21.879393,17.971752,0,0
-0.919751,-17.815984,-2.281359,23.944186,10.089942,0,1
-1.221249,-14.699421,-1.755072,31.187668,-11.801896,0,4
-1.255083,-14.081282,-0.991584,28.120118,-14.944792,0,3
-1.232278,-13.034019,1.414591,22.358376,-28.509591,0,4
-1.030101,-12.216747,4.958721,17.208513,-38.596627,0,5
-0.358575,-11.360712,9.158232,12.230956,-28.013297,0,2
-0.230039,-11.217539,9.066650,13.366439,-24.775827,0,1
0.271254,-10.525830,8.709387,17.795188,-13.829050,0,2
0.985468,-9.145838,8.199715,24.103566,14.581781,0,1
1.249665,-8.507663,7.051322,23.099847,25.193883,0,4
1.502130,-7.757874,3.866635,18.353910,36.890883,0,5
1.568981,-7.243786,0.345046,14.904497,49.008983,0,3
1.341062,-6.590282,-4.697953,11.906580,48.949763,0,0
1.017935,-5.769359,-4.467707,17.474453,30.653927,0,1
0.893284,-5.360793,-4.378800,19.627089,23.010611,0,0
0.592045,-4.141141,-4.164195,24.830392,-3.420770,0,1
0.424982,-3.307933,-3.615702,25.354067,-16.309850,0,4
0.314691,-1.994604,0.631705,17.091313,-31.663914,0,5
-39.099361,-30.250938,0,0,0,0,1
-39.099361,-30.237485,0,1.256888,-0.926630,0,0
-39.096205,-30.144819,0.221609,2.435680,-8.385033,0,3
-37.495821,-30.995167,18.437654,-8.580308,-100,0,4
-36.201922,-31.340130,24.120616,-6.989355,-100,0,1
-34.870088,-31.498741,23.170167,-1.765227,-100,0,2
-33.872656,-31.487935,24.664585,0.733412,-98.980888,0,5
-24.970512,-32.150844,41.631496,-10.953197,-4.696013,0,4
-24.389347,-32.253042,41.215181,-9.592620,1.533753,0,1
-21.004617,-32.570051,38.803275,-1.671308,27.013711,0,0
-19.922633,-32.591662,37.275724,-1.576633,28.414502,0,3
-16.174742,-33.164477,30.936285,-10.748414,3.726305,0,4
-15.305932,-33.405652,30.323572,-10.505446,-3.611930,0,1
-11.244269,-33.752263,27.424095,2.504339,-22.897068,0,2
-7.567887,-32.780893,24.801860,14.279464,12.884307,0,1
-3.021853,-29.467841,20.339462,26.678090,47.612656,0,4
-2.507331,-28.936611,17.501849,24.285865,48.640209,0,3
-1.259696,-27.487283,9.564040,15.539763,29.073953,0,5
-1.124853,-27.308150,9.468399,16.647887,27.340760,0,2
-0.860655,-26.916966,9.279978,18.817261,26.149898,0,1
1.063233,-22.242782,7.299864,32.231370,22.952899,0,5
1.367405,-21.020300,4.104341,26.454057,32.014412,0,3
1.439927,-19.256983,-1.068764,17.939952,14.972577,0,0
1.424898,-19.052854,-1.058076,19.020757,10.937597,0,1
1.310296,-17.023406,-0.976334,27.258749,-8.736109,0,2
1.204572,-14.320492,-0.900907,34.858271,12.835892,0,1
1.172072,-13.572020,-1.399965,34.191710,19.674973,0,4
0.764221,-11.450319,-6.442370,24.139926,33.947573,0,3
0.161978,-10.348651,-9.237955,19.836607,24.992154,0,1
-0.717862,-8.552205,-8.610378,27.024863,12.333081,0,0
-1.423659,-6.601318,-8.106500,32.789243,-12.177064,0,1
-1.531322,-6.266907,-7.599376,31.240755,-16.262582,0,4
-1.868703,-3.265907,4.106212,14.061370,-42.745649,0,5
-1.257653,-2.601906,8.473690,9.331802,-26.676153,0,2
-0.905692,-2.229324,8.222013,12.777029,-11.994744,0,1
-76.797386,-8.888889,0,0,0,0,1
-76.797386,-8.902325,0,-1.256096,0,0,4
-76.797033,-10.068625,0.024756,-15.388924,-0.935823,0,3
-75.848064,-13.741961,12.757703,-27.185367,-79.301909,0,4
-75.176963,-14.598380,16.319044,-25.640445,-95.436103,0,1
-74.243366,-15.550060,17.852675,-20.929081,-100,0,4
-73.964013,-15.770507,19.838085,-20.719790,-100,0,3
-67.858361,-18.459867,44.074255,-18.182051,-100,0,4
-67.210380,-18.652252,45.807307,-18.000230,-100,0,5
-58.569793,-20.666950,61.027502,-15.720634,-80.021080,0,2
-57.717480,-20.819495,60.417227,-14.311817,-75.810173,0,1
-54.360442,-21.305338,59.565169,-10.822671,-61.801839,0,5
-40.705556,-24.485181,53.999712,-25.662615,43.716338,0,3
-33.941468,-27.915089,36.270420,-30.287699,38.397510,0,0
-32.431107,-28.787893,35.193152,-25.656420,23.511080,0,1
-19.221499,-30.015847,25.772064,14.849227,-17.669933,0,1
-17.449892,-29.045435,24.508976,20.282402,-19.275789,0,0
-17.098293,-28.843284,24.815857,18.883881,-21.137861,0,3
-15.623416,-28.175575,26.811861,13.637507,-34.380962,0,4
-14.443359,-27.790001,27.956867,12.446254,-42.812261,0,1
-11.761567,-26.548442,27.427194,18.012048,-54.701273,0,4
-10.937455,-26.195533,29.641440,15.983202,-55.847106,0,5
-9.134795,-25.598767,32.358658,14.030907,-47.663425,0,2
-2.413605,-21.671872,26.160433,28.507262,55.693489,0,5
-1.208983,-20.541693,18.070951,25.448298,87.358177,0,3
-0.311202,-18.229193,0.175349,24.024415,91.755324,0,0
-0.301505,-17.092011,0.168440,28.034107,74.717615,0,1
-0.289945,-15.439762,0.160184,32.811274,58.022237,0,0
-0.274685,-12.708878,0.149302,39.118457,21.210207,0,1
-0.271286,-11.427566,-0.053316,39.176354,7.540010,0,4
-0.244339,-8.665950,0.780640,29.001490,-13.449113,0,1
-0.194401,-7.346764,1.223112,30.333135,-17.975875,0,5
0.008675,-5.739483,2.840605,21.329455,-3.369388,0,4
0.068598,-5.369081,2.812199,23.006694,1.085183,0,1
0.200722,-4.455718,2.467434,23.932858,8.903204,0,4
0.287341,-2.958748,-0.788560,12.617163,17.935482,0,3
0.157580,-2.498792,-2.288835,5.957935,6.383581,0,4
0.090736,-2.386332,-2.341355,5.846769,1.381350,0,1
-45.915033,-5.432099,0,0,0,0,1
-45.915033,-5.445517,0,-1.255267,0,0,4
-45.914678,-6.443096,0.024858,-14.274685,-0.938394,0,3
-45.876059,-7.383849,1.172082,-19.676119,-15.644836,0,4
-45.674708,-8.591143,4.163822,-24.467331,-29.141508,0,3
-45.424733,-9.429394,6.838028,-26.920607,-40.578062,0,4
-44.704330,-10.975207,12.565230,-30.144843,-53.371535,0,5
-43.297431,-13.045875,19.079080,-33.818196,-43.138339,0,4
-42.431764,-14.151304,20.499603,-33.600179,-36.459233,0,1
-40.739513,-15.982485,20.031306,-26.700283,-28.037139,0,4
-40.152597,-16.580494,21.029936,-28.462478,-27.153328,0,3
-38.878546,-17.891384,23.381236,-31.776102,-33.910320,0,5
-37.093741,-19.719062,26.221663,-35.717384,-27.746179,0,4
-33.159250,-23.985303,28.298778,-41.274055,-15.767377,0,1
-31.217112,-25.926991,26.911857,-33.100599,-14.066517,0,0
-30.832315,-26.292418,27.049546,-33.998724,-15.457038,0,3
-29.664824,-27.436957,27.827019,-36.543291,-23.080555,0,4
-26.731117,-30.378961,30.446273,-39.367145,-35.245514,0,1
-25.051832,-31.886840,29.246569,-32.872897,-39.997210,0,0
